Year,Region,Commodity,Data Item,Value
2015,REGION 5 (AK ID OR WA),"BERRIES, OTHER","BERRIES, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","5,000"
2015,REGION 5 (AK ID OR WA),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","14,600"
2015,REGION 5 (AK ID OR WA),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",87.2
2015,REGION 5 (AK ID OR WA),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",39.4
2015,REGION 5 (AK ID OR WA),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","33,000"
2015,REGION 5 (AK ID OR WA),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","40,000"
2015,REGION 5 (AK ID OR WA),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",67.1
2015,REGION 5 (AK ID OR WA),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",46.5
2015,REGION 5 (AK ID OR WA),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","62,000"
2015,REGION 5 (AK ID OR WA),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","4,950"
2015,REGION 5 (AK ID OR WA),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",114
2015,REGION 5 (AK ID OR WA),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",69.3
2015,REGION 5 (AK ID OR WA),CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","8,500"
2015,REGION 5 (AK ID OR WA),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,600"
2015,REGION 5 (AK ID OR WA),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",20.3
2015,REGION 5 (AK ID OR WA),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",71.2
2015,REGION 5 (AK ID OR WA),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","1,200"
2015,REGION 5 (AK ID OR WA),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","5,900"
2015,REGION 5 (AK ID OR WA),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",82.3
2015,REGION 5 (AK ID OR WA),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",44.2
2015,REGION 5 (AK ID OR WA),"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","13,000"
2015,REGION 5 (AK ID OR WA),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,250"
2015,REGION 5 (AK ID OR WA),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",52
2015,REGION 5 (AK ID OR WA),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",51.9
2015,REGION 5 (AK ID OR WA),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","7,500"
2015,REGION 5 (AK ID OR WA),HAY,"HAY, CLOVER, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","7,600"
2015,REGION 5 (AK ID OR WA),HAY,"HAY, CLOVER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",38.8
2015,REGION 5 (AK ID OR WA),HAY,"HAY, CLOVER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",35.7
2015,REGION 5 (AK ID OR WA),HAY,"HAY, CLOVER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","10,000"
2015,REGION 5 (AK ID OR WA),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,250"
2015,REGION 5 (AK ID OR WA),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",50.4
2015,REGION 5 (AK ID OR WA),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",44.9
2015,REGION 5 (AK ID OR WA),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","2,600"
2015,REGION 5 (AK ID OR WA),PEARS,"PEARS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","27,800"
2015,REGION 5 (AK ID OR WA),PEARS,"PEARS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",56
2015,REGION 5 (AK ID OR WA),PEARS,"PEARS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",52
2015,REGION 5 (AK ID OR WA),PEARS,"PEARS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","30,000"
2015,REGION 5 (AK ID OR WA),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","6,700"
2015,REGION 5 (AK ID OR WA),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",42
2015,REGION 5 (AK ID OR WA),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",36.8
2015,REGION 5 (AK ID OR WA),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","8,000"
2015,REGION 5 (AK ID OR WA),SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,550"
2015,REGION 5 (AK ID OR WA),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",45.2
2015,REGION 5 (AK ID OR WA),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",35
2015,REGION 5 (AK ID OR WA),SQUASH,"SQUASH, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","6,000"
2015,REGION 5 (AK ID OR WA),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","5,100"
2015,REGION 5 (AK ID OR WA),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",78.2
2015,REGION 5 (AK ID OR WA),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",48.8
2015,REGION 5 (AK ID OR WA),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","9,500"
2015,REGION 6 & 7 (AZ CA HI),ALMONDS,"ALMONDS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","921,200"
2015,REGION 6 & 7 (AZ CA HI),ALMONDS,"ALMONDS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",313
2015,REGION 6 & 7 (AZ CA HI),ALMONDS,"ALMONDS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",165
2015,REGION 6 & 7 (AZ CA HI),ALMONDS,"ALMONDS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","1,760,000"
2015,REGION 6 & 7 (AZ CA HI),APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","6,100"
2015,REGION 6 & 7 (AZ CA HI),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",45.5
2015,REGION 6 & 7 (AZ CA HI),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",29.4
2015,REGION 6 & 7 (AZ CA HI),APPLES,"APPLES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","11,000"
2015,REGION 6 & 7 (AZ CA HI),AVOCADOS,"AVOCADOS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","8,600"
2015,REGION 6 & 7 (AZ CA HI),AVOCADOS,"AVOCADOS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",74.2
2015,REGION 6 & 7 (AZ CA HI),AVOCADOS,"AVOCADOS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",27.7
2015,REGION 6 & 7 (AZ CA HI),AVOCADOS,"AVOCADOS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","52,000"
2015,REGION 6 & 7 (AZ CA HI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,450"
2015,REGION 6 & 7 (AZ CA HI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",269
2015,REGION 6 & 7 (AZ CA HI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",91.8
2015,REGION 6 & 7 (AZ CA HI),BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","12,500"
2015,REGION 6 & 7 (AZ CA HI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","25,400"
2015,REGION 6 & 7 (AZ CA HI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",129
2015,REGION 6 & 7 (AZ CA HI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",67.6
2015,REGION 6 & 7 (AZ CA HI),CHERRIES,"CHERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","51,000"
2015,REGION 6 & 7 (AZ CA HI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","7,800"
2015,REGION 6 & 7 (AZ CA HI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",42.7
2015,REGION 6 & 7 (AZ CA HI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",36.3
2015,REGION 6 & 7 (AZ CA HI),"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","27,000"
2015,REGION 6 & 7 (AZ CA HI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,150"
2015,REGION 6 & 7 (AZ CA HI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",83.4
2015,REGION 6 & 7 (AZ CA HI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",36.7
2015,REGION 6 & 7 (AZ CA HI),CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","8,000"
2015,REGION 6 & 7 (AZ CA HI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","4,650"
2015,REGION 6 & 7 (AZ CA HI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",74.2
2015,REGION 6 & 7 (AZ CA HI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",60.9
2015,REGION 6 & 7 (AZ CA HI),"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","10,500"
2015,REGION 6 & 7 (AZ CA HI),HAY,"HAY, ALFALFA, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","27,900"
2015,REGION 6 & 7 (AZ CA HI),HAY,"HAY, ALFALFA, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",80.2
2015,REGION 6 & 7 (AZ CA HI),HAY,"HAY, ALFALFA, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",48.8
2015,REGION 6 & 7 (AZ CA HI),HAY,"HAY, ALFALFA, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","46,000"
2015,REGION 6 & 7 (AZ CA HI),KIWIFRUIT,"KIWIFRUIT, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","2,450"
2015,REGION 6 & 7 (AZ CA HI),KIWIFRUIT,"KIWIFRUIT, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",86.8
2015,REGION 6 & 7 (AZ CA HI),KIWIFRUIT,"KIWIFRUIT, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",33.6
2015,REGION 6 & 7 (AZ CA HI),KIWIFRUIT,"KIWIFRUIT, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","6,500"
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","27,300"
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",46.3
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",45.1
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","28,000"
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, HONEYDEW, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","8,700"
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, HONEYDEW, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",45.8
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, HONEYDEW, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",49.9
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, HONEYDEW, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","8,000"
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","10,300"
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",82.2
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",46.8
2015,REGION 6 & 7 (AZ CA HI),MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","20,000"
2015,REGION 6 & 7 (AZ CA HI),PLUMS,"PLUMS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","13,000"
2015,REGION 6 & 7 (AZ CA HI),PLUMS,"PLUMS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",117
2015,REGION 6 & 7 (AZ CA HI),PLUMS,"PLUMS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",85.5
2015,REGION 6 & 7 (AZ CA HI),PLUMS,"PLUMS, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","20,000"
2015,REGION 6 & 7 (AZ CA HI),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,100"
2015,REGION 6 & 7 (AZ CA HI),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",159
2015,REGION 6 & 7 (AZ CA HI),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",147
2015,REGION 6 & 7 (AZ CA HI),RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","6,500"
2015,REGION 6 & 7 (AZ CA HI),SUNFLOWER,"SUNFLOWER, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","21,400"
2015,REGION 6 & 7 (AZ CA HI),SUNFLOWER,"SUNFLOWER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",53.3
2015,REGION 6 & 7 (AZ CA HI),SUNFLOWER,"SUNFLOWER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",35.6
2015,REGION 6 & 7 (AZ CA HI),SUNFLOWER,"SUNFLOWER, HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","36,000"
2015,REGION 6 & 7 (AZ CA HI),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS","3,800"
2015,REGION 6 & 7 (AZ CA HI),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / ACRE",89.2
2015,REGION 6 & 7 (AZ CA HI),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN $ / COLONY",36.1
2015,REGION 6 & 7 (AZ CA HI),"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - POLLINATION, MEASURED IN COLONIES","14,500"
